Station name,Threshold,type,obs_idx,sim_idx,Ratio within tolerance,Time difference,X diff,Y diff,Radar quality (0->100),Longitude,Latitude,Date (j/m/a hh:mm),Simulated gamma dose rate (nSv/h),Observed gamma dose rate (nSv/h),Peak type,Peak subtype,Validation,Code,Rain mean for last 1h,CloudBaseHeight,CloudTopHeight,Cloud type,Snow,Snow cover,BCS/(BCS+ICS) of Bi-214,Total wet deposit of Bi-214 (Bq/m2),Kz,Exhalation (Bq/m2/s),Sea coverage,Terrain std,Altitude,Nature,Obstacle,Position,Metropole,Select peak
CLERMONT-FERRAND_63_AGG_CP,10,OS,330,330,1.2515249851677852,0,0,0,81.0,3.0837979316711426,45.77688980102539,14/06/2025 18:00,26.594907526211742,21.25000127156575,observed,simulated,True,No data,2.9978864,1750.0,2250.0,0.0020000000949949026,-999.0,-999.0,0.17351428535006497,1283.9789271109566,7.192878882090251,0.030492090620100498,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CLERMONT-FERRAND_63_AGG_CP,10,OS,333,334,1.203402799368106,1,0,0,81.0,3.0837979316711426,45.77688980102539,14/06/2025 21:00,19.53524061265588,16.23333485921225,observed,simulated,True,No data,8.695448,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.1851189689175575,1976.4008035858471,7.411963542302449,0.021826772950589657,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CLERMONT-FERRAND_63_AGG_CP,10,OS,339,339,1.1324595060207308,0,0,0,81.0,3.0837979316711426,45.77688980102539,15/06/2025 03:00,17.19450987841542,15.183333079020187,observed,simulated,True,No data,2.6283174,50.0,1750.0,0.007000000216066837,-999.0,-999.0,0.3025863196178575,1528.0274976094565,2.331184762219588,0.02065482083708048,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CLERMONT-FERRAND_63_AGG_CP,10,OS,599,599,1.3209988837744062,0,0,0,81.0,3.0837979316711426,45.77688980102539,25/06/2025 23:00,20.497499010618814,15.516666412353516,observed,simulated,True,No data,2.1005864,2250.0,8800.0,0.007000000216066837,-999.0,-999.0,0.1244550342714271,1373.763547619184,12.757927894592285,0.014898672234266996,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CLERMONT-FERRAND_63_AGG_CP,10,FN,19,19,0.44542692874793105,0,0,0,81.0,3.0837979316711426,45.77688980102539,01/06/2025 19:00,10.979773340524801,24.649998982747405,observed,not simulated,True,No data,6.580799,625.0,2250.0,0.007000000216066837,-999.0,-999.0,0.632488633156287,482.3158020526171,10.789131005605062,0.010867284145206213,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CLERMONT-FERRAND_63_AGG_CP,10,FN,283,284,0.2863661582897492,1,0,0,81.0,3.0837979316711426,45.77688980102539,12/06/2025 19:00,21.63496413271071,75.5500030517578,observed,not simulated,True,Maintenance : reprise de la mesure suite à défaut technique,32.835163,2250.0,2500.0,0.007000000216066837,-999.0,-999.0,0.17625539926332617,715.4050588260095,11.797301769256592,0.03422182984650135,0.0,73.54195411699,401,beton,False,Sur un toit,True,False
CLERMONT-FERRAND_63_AGG_CP,10,FN,534,534,0.40698198061211033,0,0,0,81.0,3.0837979316711426,45.77688980102539,23/06/2025 06:00,4.124084277204454,10.133333841959626,observed,not simulated,True,No data,0.0,2500.0,3960.718505859375,0.007000000216066837,-999.0,-999.0,0.05714787635832797,86.76504368148744,0.4737400909264882,0.03256383165717125,0.0,73.54195411699,401,beton,False,Sur un toit,True,False
CLERMONT-FERRAND_63_AGG_CP,10,FP,83,84,2.0466010571828464,1,0,0,81.0,3.0837979316711426,45.77688980102539,04/06/2025 11:00,28.37953622103484,13.866667429606125,simulated,not observed,True,No data,1.0198655,1250.0,8800.0,0.007000000216066837,-999.0,-999.0,0.0667686491174766,2207.255933426359,1.6914083659648895,0.010976678691804409,0.0,73.54195411699,401,beton,False,Sur un toit,True,True
CHINON_37_AGG_CP,10,FP,270,270,2.472103222506846,0,0,0,72.0,0.2469950020313263,47.16524887084961,12/06/2025 06:00,16.810300026981473,6.799999237060547,simulated,not observed,True,No data,0.8604046,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.06424606236101583,2080.2872257232666,0.43343909333149594,0.022276182658970356,0.0,16.08276469002,37,asphalte  ,True,Mur,True,False
BAR-SUR-AUBE_10_AGG_CP,10,OS,600,600,1.1475213973413176,0,0,0,91.0,4.707992076873779,48.231170654296875,26/06/2025 00:00,22.32503088644977,19.455001831054688,observed,simulated,True,No data,2.312608,2000.0,8800.0,0.010999999940395355,-999.0,-999.0,0.11921766129742156,2161.1754264831543,7.823074509700139,0.010231123771518469,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
BAR-SUR-AUBE_10_AGG_CP,10,SO,343,343,1.6667492009851443,0,0,0,92.0,4.707992076873779,48.231170654296875,15/06/2025 07:00,14.11736352818771,8.46999867757161,simulated,observed,True,No data,5.7600484,1250.0,8136.89111328125,0.007000000216066837,-999.0,-999.0,0.257878546649646,604.3248926798502,0.8102676868438721,0.003485332243144512,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
BAR-SUR-AUBE_10_AGG_CP,10,FP,76,77,2.0085163912149104,1,0,0,92.0,4.707992076873779,48.231170654296875,04/06/2025 04:00,15.351760487836152,7.643333435058594,simulated,not observed,True,No data,1.0547081,1375.0,8800.0,0.007000000216066837,-999.0,-999.0,0.09860588600218455,1136.13205143566,0.39864758402109146,0.004507462494075298,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
BAR-SUR-AUBE_10_AGG_CP,10,FP,292,291,2.426678385878477,-1,0,0,90.0,4.707992076873779,48.231170654296875,13/06/2025 04:00,22.55597115335961,9.294998168945312,simulated,not observed,True,No data,5.2485323,2500.0,4125.44873046875,0.007000000216066837,-999.0,-999.0,0.18915440627243987,990.7878297170004,2.5828437507152557,0.012947318144142628,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
BAR-SUR-AUBE_10_AGG_CP,10,FP,322,322,2.3966391529288957,0,0,0,94.0,4.707992076873779,48.231170654296875,14/06/2025 10:00,19.153140011496372,7.99166615804036,simulated,not observed,True,No data,1.3706312,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.09261719985436524,975.9940358002981,0.4971949060757955,0.013529418967664242,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
BAR-SUR-AUBE_10_AGG_CP,10,FP,353,353,2.5513435201221073,0,0,0,95.0,4.707992076873779,48.231170654296875,15/06/2025 17:00,17.65530222019862,6.920001983642578,simulated,not observed,True,No data,2.9654183,1125.0,8800.0,0.007000000216066837,-999.0,-999.0,0.07139464550447709,1656.8121433258057,11.574498097101847,0.0033408632734790444,0.0,56.52486665869,169,brique,True,Sur un toit,True,False
ST-PIERRE-EGLISE_50_AGG_CP,10,OS,307,307,0.9991907948974691,0,0,0,89.0,-1.3973170518875122,49.667030334472656,13/06/2025 19:00,10.093492448098873,10.101666768391922,observed,simulated,True,No data,1.6984555,1750.0,2250.0,0.0020000000949949026,-999.0,-999.0,0.15592920298103738,474.78981546560925,7.8600443204243975,0.0,0.472155478061,37.93208867567,84,brique,False,Sur un mat,True,False
ST-PIERRE-EGLISE_50_AGG_CP,10,FN,500,500,0.03497529115689805,0,0,0,89.0,-1.3973170518875122,49.667030334472656,21/06/2025 20:00,0.746955622354939,21.356666310628256,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.05412575690029279,15.251647557675218,12.068414529164633,0.0,0.472155478061,37.93208867567,84,brique,False,Sur un mat,True,False
ST-PIERRE-EGLISE_50_AGG_CP,10,FP,273,273,2.461108984938483,0,0,0,89.0,-1.3973170518875122,49.667030334472656,12/06/2025 09:00,32.05184243015857,13.023333231608078,simulated,not observed,True,No data,2.487995,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.1759181858371437,2841.7142486572266,0.3197297329703967,0.0,0.472155478061,37.93208867567,84,brique,False,Sur un mat,True,False
ST-PIERRE-EGLISE_50_AGG_CP,10,FP,492,492,3.613999372401551,0,0,0,89.0,-1.3973170518875122,49.667030334472656,21/06/2025 12:00,12.070758455273722,3.3400001525878906,simulated,not observed,True,No data,0.6540126,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.04185760776568675,694.4417603810629,1.3513267785310745,0.0,0.472155478061,37.93208867567,84,brique,False,Sur un mat,True,False
REVIN_08_AGG_CP,10,OS,338,338,1.6636211089646908,0,0,0,93.0,4.6380228996276855,49.92877960205078,15/06/2025 02:00,23.47369486288553,14.110000610351562,observed,simulated,True,No data,4.032535,1500.0,8800.0,0.007000000216066837,-999.0,-999.0,0.3494224352230322,1086.8545177537017,7.488629246751468,0.003813368151895702,0.0,65.57759263937,186,asphalte,True,Mur Toit en obstacle,True,False
REVIN_08_AGG_CP,10,FP,603,603,2.154498147039694,0,0,0,93.0,4.6380228996276855,49.92877960205078,26/06/2025 03:00,23.70666007250888,11.003332773844392,simulated,not observed,True,No data,1.0080799,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.1035333768622841,2505.1539770762124,3.905995567639669,0.011106425896286964,0.0,65.57759263937,186,asphalte,True,Mur Toit en obstacle,True,False
REVIN_08_AGG_CP,10,FP,610,610,3.3360768157095957,0,0,0,93.0,4.6380228996276855,49.92877960205078,26/06/2025 10:00,16.680388320589046,5.000001271565765,simulated,not observed,True,No data,2.396915,375.0,8800.0,0.007000000216066837,-999.0,-999.0,0.07770169085545942,1264.4649578730266,1.4361450672149658,0.005034310510382056,0.0,65.57759263937,186,asphalte,True,Mur Toit en obstacle,True,False
VANNES_56_AGG_CP,10,OS,268,268,0.7546590338275916,0,0,0,92.0,-2.762976884841919,47.65837097167969,12/06/2025 04:00,8.288672873058012,10.983334859212235,observed,simulated,True,No data,1.0196893,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.17355372105484995,1242.6216665903728,3.0765432864427567,0.04227102920413017,0.0,31.44694257037,28,beton,True,Mur Sur un mat,True,False
VANNES_56_AGG_CP,10,OS,305,305,0.5902810779902328,0,0,0,92.0,-2.762976884841919,47.65837097167969,13/06/2025 17:00,12.386063268782221,20.983331044514983,observed,simulated,True,No data,6.4187675,500.0,1000.0,0.0020000000949949026,-999.0,-999.0,0.6919928825050498,901.9195055961609,10.348279078801474,0.04227102920413017,0.0,31.44694257037,28,beton,True,Mur Sur un mat,True,False
VANNES_56_AGG_CP,10,FN,484,485,0.22250076429702467,1,0,0,92.0,-2.762976884841919,47.65837097167969,21/06/2025 04:00,2.228715649532642,10.016665140787765,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,4.231490482886632,0.04227102920413017,0.0,31.44694257037,28,beton,True,Mur Sur un mat,True,False
VANNES_56_AGG_CP,10,SO,266,266,1.2949875680430847,0,0,0,92.0,-2.762976884841919,47.65837097167969,12/06/2025 02:00,11.8275537801249,9.133333841959626,simulated,observed,True,No data,1.2580223,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.16234667317058465,1043.9444091320038,6.219840829571088,0.04227102920413017,0.0,31.44694257037,28,beton,True,Mur Sur un mat,True,False
AUBENAS_07_AGG_CP,10,OS,14,14,0.8565319228231818,0,0,0,89.0,4.405710220336914,44.61524963378906,01/06/2025 14:00,12.743766979184112,14.878332773844406,observed,simulated,True,No data,1.0858439,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.08657994499882778,470.9682093595526,3.6296287551522255,0.030166078358888626,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,OS,26,26,0.7166562543733253,0,0,0,92.0,4.405710220336914,44.61524963378906,02/06/2025 02:00,8.91520373150212,12.439999898274735,observed,simulated,True,No data,0.3492028,2750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.10196758562348808,687.9912837743759,7.281596700350444,0.021161139011383057,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,OS,86,85,0.7728746432172734,-1,0,0,92.0,4.405710220336914,44.61524963378906,04/06/2025 14:00,15.10197123605339,19.540000915527344,observed,simulated,True,No data,1.1963764,1750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.04374328787630539,1175.5579237143197,10.044312318166098,0.004231061553582549,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,OS,545,545,1.891206001528729,0,0,0,89.0,4.405710220336914,44.61524963378906,23/06/2025 17:00,28.185272865632882,14.903333028157547,observed,simulated,True,No data,0.9047633,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.06683061174354389,2234.008399972158,8.77642653385798,0.029495039954781532,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,FN,7,6,0.18597406892335544,-1,0,0,91.0,4.405710220336914,44.61524963378906,01/06/2025 07:00,2.283451552842486,12.278333028157562,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.0293959654906981,0.24672091316400233,1.040465806921323,0.019073973409831524,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,264,263,0.10389227730296617,-1,0,0,91.0,4.405710220336914,44.61524963378906,12/06/2025 00:00,1.7893709951255499,17.223330179850265,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,11.616022109985352,0.03014141321182251,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,293,292,0.12391501005180706,-1,0,0,90.0,4.405710220336914,44.61524963378906,13/06/2025 05:00,1.4836754871558333,11.973331451416016,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.056923438677593426,1.585782730563941e-05,0.41634102910757065,0.025681390427052975,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,319,319,0.14410460240338935,0,0,0,88.0,4.405710220336914,44.61524963378906,14/06/2025 07:00,1.5378360694248694,10.67166519165039,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.056922342746159586,4.7691007415976e-23,0.37437791874011356,0.026766405440866947,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,338,339,0.1814691385640886,1,0,0,91.0,4.405710220336914,44.61524963378906,15/06/2025 02:00,2.608013609760318,14.371664683024093,observed,not simulated,True,No data,0.032160398,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.050214161334126754,26.136986017227173,3.0629170313477516,0.030380554497241974,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,FN,457,458,0.12778405720617633,1,0,0,91.0,4.405710220336914,44.61524963378906,20/06/2025 01:00,1.385605399948503,10.843335469563812,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,3.3407430921991668,0.030386227183043957,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,510,510,0.17237050831492767,0,0,0,91.0,4.405710220336914,44.61524963378906,22/06/2025 06:00,2.836069465210478,16.453333536783845,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,1.5027708162864049,0.02847673837095499,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,532,533,0.15495537470977774,1,0,0,91.0,4.405710220336914,44.61524963378906,23/06/2025 04:00,2.1879699224278126,14.120000203450516,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.011547449469754709,4.830987034358259,0.8532808447877566,0.024645039811730385,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,582,583,0.1351798667072388,1,0,0,86.0,4.405710220336914,44.61524963378906,25/06/2025 06:00,1.8012718270080108,13.325000762939453,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.07055389771970712,7.260502460543628e-19,0.45460539559523266,0.03051821980625391,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
AUBENAS_07_AGG_CP,10,FN,606,606,0.49198155553382356,0,0,0,91.0,4.405710220336914,44.61524963378906,26/06/2025 06:00,6.17682857986801,12.555000305175781,observed,not simulated,True,No data,0.33368307,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.050520693253968976,228.0123432725668,0.4814973399043083,0.028665640391409397,0.0,63.36254676562,257,beton,False,Sur un toit,True,True
AUBENAS_07_AGG_CP,10,FN,702,703,0.1263063879164575,1,0,0,0.0,4.405710220336914,44.61524963378906,30/06/2025 06:00,1.6043014573058345,12.701665242513016,observed,not simulated,True,No data,0.0,500.0,5000.0,0.007000000216066837,-999.0,-999.0,1.0,0.0,1.0321383054057758,0.029078111983835697,0.0,63.36254676562,257,beton,False,Sur un toit,True,False
ST-JULIEN-LARS_86_AGG_CP,10,FP,266,265,2.607858514244663,-1,0,0,66.0,0.4974279999732971,46.55897903442383,12/06/2025 02:00,12.730693062235066,4.881665547688797,simulated,not observed,True,No data,0.19857515,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.033324183569860506,606.2537536621094,7.519852638244629,0.03359975852072239,0.0,7.21198382024,111,asphalte et brique,False,Sur un mat,True,True
NEUFCHATEL_76_AGG_CP,10,OS,310,310,1.2588060247498973,0,0,0,92.0,1.448483943939209,49.733821868896484,13/06/2025 22:00,21.567543063982786,17.133333206176765,observed,simulated,True,No data,1.1348698,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.10978961519114584,1293.9213390350342,11.04168430964152,0.013243997003883123,0.0,49.761389731,103,beton,False,Sur un toit,True,True
NEUFCHATEL_76_AGG_CP,10,OS,598,599,1.2335722061114294,1,0,0,92.0,1.448483943939209,49.733821868896484,25/06/2025 22:00,20.66850284671018,16.75500043233236,observed,simulated,True,No data,2.065277,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.126173432988282,1133.6226412082713,10.043823401133219,0.01972448080778122,0.0,49.761389731,103,beton,False,Sur un toit,True,True
METZERVISSE_57_AGG_CP,10,OS,339,338,1.4552811582836704,-1,0,0,87.0,6.281500816345215,49.31264877319336,15/06/2025 03:00,32.14473687229713,22.088334401448577,observed,simulated,True,No data,2.0620923,2000.0,8800.0,0.007000000216066837,-999.0,-999.0,0.20431509323479816,1843.0366570154827,2.6885837068160376,0.013544534333050251,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
METZERVISSE_57_AGG_CP,10,OS,347,347,1.2008458004924747,0,0,0,87.0,6.281500816345215,49.31264877319336,15/06/2025 11:00,25.123695311657368,20.921666463216155,observed,simulated,True,No data,1.0675316,100.0,8800.0,0.007000000216066837,-999.0,-999.0,0.46695896756543487,2113.9451042811074,0.24508577088514963,0.008883041329681873,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
METZERVISSE_57_AGG_CP,10,OS,601,601,1.1021917503807108,0,0,0,87.0,6.281500816345215,49.31264877319336,26/06/2025 01:00,23.952465011412016,21.731667836507157,observed,simulated,True,No data,4.451112,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.07843299140871574,1012.669868250688,5.180755456288655,0.02701031044125557,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
METZERVISSE_57_AGG_CP,10,FN,121,121,0.23022819011355533,0,0,0,87.0,6.281500816345215,49.31264877319336,06/06/2025 01:00,2.4223841682546876,10.521666208902985,observed,not simulated,True,No data,0.66990644,375.0,6174.935546875,0.007000000216066837,-999.0,-999.0,0.3031492655776387,318.6581115722656,2.2502131263415017,0.007755966857075691,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
METZERVISSE_57_AGG_CP,10,FP,0,1,3.069323280009478,1,0,0,87.0,6.281500816345215,49.31264877319336,01/06/2025 00:00,17.341673409776437,5.649998982747391,simulated,not observed,True,No data,0.14236298,2750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.09776605922623381,2491.402145385742,1.469210684299469,0.009372846223413944,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
METZERVISSE_57_AGG_CP,10,FP,76,76,2.0376346019820843,0,0,0,87.0,6.281500816345215,49.31264877319336,04/06/2025 04:00,14.891717546594574,7.308335622151702,simulated,not observed,True,No data,1.2374046,875.0,8800.0,0.007000000216066837,-999.0,-999.0,0.03382640478238432,414.0328589049483,3.8172427912553153,0.014156775083392859,0.0,27.49792267803,199,brique asphalte et herbe,True,Mur Toit en obstacle,True,False
PARIS-LA-VILLETTE_75_AGG_CP,10,OS,312,312,1.7329874618447447,0,0,0,77.0,2.39067006111145,48.89625930786133,14/06/2025 00:00,22.788783360372378,13.149998982747391,observed,simulated,True,No data,0.5778719,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.11273007149951215,978.7949981689881,5.300340207914512,0.018854674883186817,0.0,23.99468040942,0.0,Not specified,True,Not specified,False,False
PARIS-LA-VILLETTE_75_AGG_CP,10,OS,597,597,1.7254704459219907,0,0,0,77.0,2.39067006111145,48.89625930786133,25/06/2025 21:00,31.357550930866118,18.17333412170411,observed,simulated,True,No data,0.7797208,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.11889109476460628,1674.6959540614237,12.427633285522461,0.020632577128708363,0.0,23.99468040942,0.0,Not specified,True,Not specified,False,False
PARIS-LA-VILLETTE_75_AGG_CP,10,FP,604,604,2.331043032558843,0,0,0,77.0,2.39067006111145,48.89625930786133,26/06/2025 04:00,14.316490180854569,6.141667048136391,simulated,not observed,True,No data,5.5368524,375.0,1750.0,0.007000000216066837,-999.0,-999.0,0.10179606677532725,1498.4959271748862,2.6433197781443596,0.0072224081959575415,0.0,23.99468040942,0.0,Not specified,True,Not specified,False,False
SOULAINES-ANDRA_10_SIT_CP,10,OS,77,78,1.271110129229045,1,0,0,94.0,4.671954154968262,48.39942932128906,04/06/2025 05:00,13.17082068408304,10.36166763305664,observed,simulated,True,No data,1.1681588,750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.08076112187394964,655.4553658167522,0.4886951968073845,0.004544591065496206,0.0,13.88665332529,151.57,herbe,False,Au sol,True,True
SOULAINES-ANDRA_10_SIT_CP,10,OS,338,339,1.509613410236442,1,0,0,94.0,4.671954154968262,48.39942932128906,15/06/2025 02:00,32.23779368455304,21.354999542236328,observed,simulated,True,No data,5.7413697,35.0,8800.0,0.007000000216066837,-999.0,-999.0,0.3243681121042876,2254.8254088391886,7.108457458515962,0.0042867729207500815,0.0,13.88665332529,151.57,herbe,False,Au sol,True,True
SOULAINES-ANDRA_10_SIT_CP,10,OS,600,600,1.38784921758381,0,0,0,94.0,4.671954154968262,48.39942932128906,26/06/2025 00:00,31.300627714725415,22.553334554036468,observed,simulated,True,No data,2.66003,2408.780517578125,8800.0,0.007000000216066837,-999.0,-999.0,0.06837478118334119,2069.7316625912986,11.052702327569326,0.00962349702604115,0.0,13.88665332529,151.57,herbe,False,Au sol,True,True
SOULAINES-ANDRA_10_SIT_CP,10,FP,322,322,2.325169631417757,0,0,0,94.0,4.671954154968262,48.39942932128906,14/06/2025 10:00,17.87280792114876,7.686668395996094,simulated,not observed,True,No data,1.4718055,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.0700546590314766,595.9273147583008,0.9165516619880995,0.012108875438570976,0.0,13.88665332529,151.57,herbe,False,Au sol,True,True
SALBRIS_41_AGG_CP,10,OS,594,594,0.5225075193372907,0,0,0,87.0,2.0579729080200195,47.415531158447266,25/06/2025 18:00,21.194646038225073,40.563332112630206,observed,simulated,True,Evénement radiologique\xa0: phénomène météorologique,7.932916,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.08773335504952534,698.7429173956625,12.855716228485107,0.03378863446414471,0.0,7.16327480059,111,beton,False,Sur un toit,True,False
SALBRIS_41_AGG_CP,10,SO,598,598,1.8765707433084005,0,0,0,86.0,2.0579729080200195,47.415531158447266,25/06/2025 22:00,15.61932458371551,8.323333740234375,simulated,observed,True,No data,0.46255118,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.060325169674810525,2150.745057423909,13.604576587677002,0.0314700398594141,0.0,7.16327480059,111,beton,False,Sur un toit,True,True
BEAUMONT-DE-LOMAGNE_82_AGG_CP,10,OS,74,74,1.6198490925329467,0,0,0,91.0,0.986956000328064,43.885501861572266,04/06/2025 02:00,16.981422518158595,10.483336130778,observed,simulated,True,No data,3.302711,750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.19915471427466502,720.8237065541143,6.394278774658839,0.0038910688599571586,0.0,40.93747804444,136,asphalte,True,Mur,True,False
BEAUMONT-DE-LOMAGNE_82_AGG_CP,10,SO,29,30,1.643970497762219,1,0,0,91.0,0.986956000328064,43.885501861572266,02/06/2025 05:00,15.357423145678784,9.341665903727218,simulated,observed,True,No data,1.2163916,100.0,1125.0,0.007000000216066837,-999.0,-999.0,0.06922884302184563,1161.8650639851887,1.2452658315499623,0.004156906506977975,0.0,40.93747804444,136,asphalte,True,Mur,True,False
BEAUMONT-DE-LOMAGNE_82_AGG_CP,10,SO,259,259,1.3184245956277973,0,0,0,90.0,0.986956000328064,43.885501861572266,11/06/2025 19:00,11.030818446167157,8.366666158040374,simulated,observed,True,No data,0.5481147,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.036809043501774046,387.5479696591695,11.515779495239258,0.01292574917897582,0.0,40.93747804444,136,asphalte,True,Mur,True,False
BEAUMONT-DE-LOMAGNE_82_AGG_CP,10,FP,22,21,2.8272410245265402,-1,0,0,91.0,0.986956000328064,43.885501861572266,01/06/2025 22:00,33.03630806417157,11.6849988301595,simulated,not observed,True,No data,8.365468,2750.0,8800.0,0.007000000216066837,-999.0,-999.0,0.2882819075796136,1300.6962568039696,11.53725035985311,0.007109710248187184,0.0,40.93747804444,136,asphalte,True,Mur,True,False
BEAUMONT-DE-LOMAGNE_82_AGG_CP,10,FP,595,595,2.0007001679280787,0,0,0,91.0,0.986956000328064,43.885501861572266,25/06/2025 19:00,19.780255558488058,9.886666615804032,simulated,not observed,True,No data,1.9952743,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.49399955733467776,1132.8306477864583,13.152749061584473,0.001953624188899994,0.0,40.93747804444,136,asphalte,True,Mur,True,False
ST-PAUL-EN-JAREZ_42_AGG_CP,10,OS,86,86,0.6190032314535823,0,0,0,87.0,4.576322078704834,45.48802947998047,04/06/2025 14:00,11.315379102455614,18.280000050862625,observed,simulated,True,No data,2.1032655,1750.0,4421.13330078125,0.007000000216066837,-999.0,-999.0,0.11446222538848651,1561.0957552591958,5.361050734917323,0.011402843054383993,0.0,127.80581537306,363,asphalte,True,Mur,True,False
ST-PAUL-EN-JAREZ_42_AGG_CP,10,OS,147,147,0.548702038676153,0,0,0,87.0,4.576322078704834,45.48802947998047,07/06/2025 03:00,6.8679210755984155,12.516667683919252,observed,simulated,True,No data,1.9001906,2500.0,3155.296875,0.0020000000949949026,-999.0,-999.0,0.3601905900084395,507.9988697369894,0.5407421986262003,0.011683749035000801,0.0,127.80581537306,363,asphalte,True,Mur,True,False
ST-PAUL-EN-JAREZ_42_AGG_CP,10,OS,338,338,0.9065543180222605,0,0,0,87.0,4.576322078704834,45.48802947998047,15/06/2025 02:00,10.697339108273196,11.799997965494796,observed,simulated,True,No data,0.7953921,500.0,5000.0,0.007000000216066837,-999.0,-999.0,0.07829541112317384,566.6232744852701,6.39695127805074,0.028427242301404476,0.0,127.80581537306,363,asphalte,True,Mur,True,False
